"host_is_superhost"	"host_identity_verified"	"bathrooms"	"bedrooms"	"beds"	"Private room"	"Entire home/apt"	"Shared room"	"Real Bed"	"Pull-out Sofa"	"Futon"	"Airbed"	"Couch"	"price"
0	1	1	1	1	1	0	0	1	0	0	0	0	64
0	1	1	1	2	0	1	0	1	0	0	0	0	249
0	0	2	1	1	1	0	0	1	0	0	0	0	44
0	1	2	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	1	0	0	1	0	0	0	0	55
0	0	2	1	3	1	0	0	1	0	0	0	0	400
0	1	2	4	4	0	1	0	1	0	0	0	0	370
0	0	1	1	2	1	0	0	1	0	0	0	0	129
0	1	1	3	3	0	1	0	1	0	0	0	0	196
0	0	2	2	3	0	1	0	1	0	0	0	0	250
0	1	2	1	1	1	0	0	1	0	0	0	0	90
0	0	1	2	2	0	1	0	1	0	0	0	0	440
0	0	1	1	1	1	0	0	1	0	0	0	0	52
0	0	1	1	1	0	1	0	1	0	0	0	0	105
0	1	1	1	1	1	0	0	1	0	0	0	0	40
0	0	2	3	3	0	1	0	1	0	0	0	0	489
0	1	2	2	2	0	1	0	1	0	0	0	0	310
0	0	1.5	3	3	0	1	0	1	0	0	0	0	203
0	0	2	1	1	1	0	0	1	0	0	0	0	165
0	0	1	2	2	0	1	0	1	0	0	0	0	154
0	1	2.5	3	3	0	1	0	1	0	0	0	0	220
0	1	1	2	3	0	1	0	1	0	0	0	0	150
0	0	1	2	2	0	1	0	1	0	0	0	0	200
0	0	1	1	1	1	0	0	1	0	0	0	0	89
0	1	1	1	1	0	1	0	0	0	0	1	0	289
0	0	1	1	1	0	1	0	1	0	0	0	0	70
0	0	2	3	3	0	1	0	1	0	0	0	0	399
0	1	2	1	1	1	0	0	1	0	0	0	0	110
0	0	1	2	3	0	1	0	1	0	0	0	0	289
0	0	1	2	2	0	1	0	1	0	0	0	0	250
0	1	1	1	2	1	0	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	125
0	1	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	2	2	0	1	0	1	0	0	0	0	160
0	1	1	1	2	0	1	0	1	0	0	0	0	229
0	0	2	2	2	0	1	0	1	0	0	0	0	265
0	0	1	2	2	0	1	0	1	0	0	0	0	200
0	0	1	2	2	0	1	0	1	0	0	0	0	200
0	0	1	2	2	0	1	0	1	0	0	0	0	120
0	0	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	0	1	0	1	0	0	0	0	188
0	0	1	1	1	0	0	1	1	0	0	0	0	150
0	0	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	0	1	0	1	0	0	0	0	375
0	0	1	1	1	1	0	0	1	0	0	0	0	85
0	0	1	1	1	0	1	0	1	0	0	0	0	93
0	0	2	1	1	1	0	0	1	0	0	0	0	65
0	0	1	2	1	0	1	0	1	0	0	0	0	275
0	0	1	1	1	0	1	0	1	0	0	0	0	75
0	0	1	1	1	1	0	0	1	0	0	0	0	85
0	1	1	2	2	0	1	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	68
0	0	1	1	1	0	0	1	1	0	0	0	0	450
0	1	1	3	4	0	1	0	1	0	0	0	0	150
1	0	1	1	1	1	0	0	1	0	0	0	0	63
0	0	1	1	2	0	1	0	1	0	0	0	0	90
0	0	1	1	1	1	0	0	1	0	0	0	0	42
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	0	1	0	1	0	0	0	0	125
0	1	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1.5	1	2	0	1	0	1	0	0	0	0	199
0	1	1	1	1	0	1	0	1	0	0	0	0	155
0	1	1	2	2	0	1	0	1	0	0	0	0	175
0	1	2	2	1	0	1	0	1	0	0	0	0	199
0	1	1	1	1	1	0	0	1	0	0	0	0	120
0	0	1	1	1	0	1	0	1	0	0	0	0	135
0	0	1	1	1	0	1	0	1	0	0	0	0	299
0	0	1	2	2	0	1	0	1	0	0	0	0	268
0	0	2.5	2	3	0	1	0	1	0	0	0	0	120
0	0	1	2	2	0	1	0	1	0	0	0	0	200
0	0	1	1	1	1	0	0	1	0	0	0	0	55
1	1	1	2	1	0	1	0	1	0	0	0	0	85
0	1	1	1	1	1	0	0	1	0	0	0	0	45
0	0	1	1	2	0	1	0	1	0	0	0	0	150
0	1	1	2	2	0	1	0	1	0	0	0	0	194
0	0	1	1	1	1	0	0	1	0	0	0	0	140
0	1	1	1	1	1	0	0	1	0	0	0	0	89
0	1	1	1	1	0	1	0	1	0	0	0	0	175
0	1	1	1	1	0	1	0	1	0	0	0	0	151
0	1	1	1	1	1	0	0	1	0	0	0	0	54
0	0	1	1	1	0	1	0	1	0	0	0	0	120
0	0	1	1	1	1	0	0	1	0	0	0	0	55
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	2	0	1	0	1	0	0	0	0	137
0	0	1	1	2	0	1	0	1	0	0	0	0	137
0	0	1	1	1	1	0	0	1	0	0	0	0	70
0	0	1	1	2	0	1	0	1	0	0	0	0	137
0	0	1	1	1	1	0	0	1	0	0	0	0	65
1	1	1	1	2	0	1	0	1	0	0	0	0	120
0	1	1	1	1	0	1	0	1	0	0	0	0	90
0	1	1	1	1	1	0	0	1	0	0	0	0	150
0	0	1	1	2	0	1	0	1	0	0	0	0	137
0	0	1	2	2	0	1	0	1	0	0	0	0	250
0	0	1	1	2	1	0	0	1	0	0	0	0	75
0	0	2	1	1	1	0	0	1	0	0	0	0	55
0	0	1	1	1	1	0	0	1	0	0	0	0	40
0	1	1	1	3	0	1	0	1	0	0	0	0	250
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	2	0	1	0	1	0	0	0	0	180
0	0	1	1	1	0	1	0	1	0	0	0	0	250
0	1	1	1	2	0	1	0	1	0	0	0	0	152
1	0	1	1	2	0	1	0	1	0	0	0	0	245
0	1	1.5	1	1	1	0	0	1	0	0	0	0	40
0	0	1.5	4	4	0	1	0	1	0	0	0	0	459
1	0	1	2	3	0	1	0	1	0	0	0	0	350
0	0	2	1	1	1	0	0	1	0	0	0	0	55
0	0	2	1	1	1	0	0	1	0	0	0	0	55
0	0	2	1	1	1	0	0	1	0	0	0	0	70
1	1	1	1	2	0	1	0	1	0	0	0	0	350
0	0	1	4	5	0	1	0	1	0	0	0	0	275
0	0	1	1	1	1	0	0	1	0	0	0	0	78
0	0	1	2	2	1	0	0	1	0	0	0	0	105
0	0	1	1	1	1	0	0	1	0	0	0	0	60
0	0	1.5	1	1	1	0	0	1	0	0	0	0	149
0	0	1	1	1	1	0	0	1	0	0	0	0	35
0	0	1	1	1	1	0	0	1	0	0	0	0	36
0	0	1	1	1	1	0	0	1	0	0	0	0	38
0	0	1	3	3	1	0	0	1	0	0	0	0	120
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	1	0	0	1	0	0	0	0	32
0	1	1	1	1	1	0	0	1	0	0	0	0	95
0	1	1.5	1	1	0	1	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	145
0	0	1	2	3	1	0	0	1	0	0	0	0	175
0	0	1	1	2	0	1	0	1	0	0	0	0	190
0	1	1	1	1	0	1	0	1	0	0	0	0	140
0	0	1	1	1	1	0	0	1	0	0	0	0	85
0	0	1	1	1	0	1	0	1	0	0	0	0	68
1	1	1	1	1	1	0	0	1	0	0	0	0	80
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	1	1	0	0	1	0	0	0	0	79
0	0	1	1	2	1	0	0	1	0	0	0	0	89
0	0	1	1	1	0	1	0	1	0	0	0	0	80
0	0	1	1	1	1	0	0	1	0	0	0	0	70
0	0	2	1	1	1	0	0	1	0	0	0	0	60
0	0	2	1	1	1	0	0	1	0	0	0	0	58
0	0	1	1	1	0	1	0	1	0	0	0	0	135
0	0	1	2	3	0	1	0	1	0	0	0	0	150
0	0	2	1	1	1	0	0	1	0	0	0	0	58
0	0	1	1	1	1	0	0	1	0	0	0	0	40
0	1	2	3	3	0	1	0	1	0	0	0	0	300
0	0	1	1	2	0	1	0	1	0	0	0	0	245
0	0	1	1	1	1	0	0	1	0	0	0	0	35
0	0	1	1	1	1	0	0	1	0	0	0	0	59
0	0	1	1	1	1	0	0	1	0	0	0	0	245
1	0	1	1	2	0	1	0	1	0	0	0	0	145
0	1	1	1	1	0	1	0	1	0	0	0	0	158
0	0	1	1	1	0	0	1	1	0	0	0	0	50
0	0	1	2	1	0	1	0	1	0	0	0	0	165
0	0	1	2	3	0	1	0	1	0	0	0	0	174
1	0	1	1	2	0	1	0	1	0	0	0	0	150
0	0	1	1	1	0	1	0	1	0	0	0	0	239
0	0	1	1	2	0	1	0	1	0	0	0	0	150
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1	1	1	1	0	0	1	0	0	0	0	69
0	1	1	1	4	0	1	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	60
0	0	2	3	3	0	1	0	1	0	0	0	0	499
0	1	2.5	2	4	0	1	0	1	0	0	0	0	300
0	0	1	1	1	1	0	0	1	0	0	0	0	55
0	0	1	2	2	0	1	0	1	0	0	0	0	300
0	1	1.5	1	3	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	140
0	0	4	4	4	0	1	0	1	0	0	0	0	399
0	1	2	2	2	0	1	0	1	0	0	0	0	310
0	0	1	2	2	0	1	0	1	0	0	0	0	250
0	0	2	2	3	0	1	0	1	0	0	0	0	300
0	1	1	1	1	0	1	0	1	0	0	0	0	180
0	0	1	2	2	0	1	0	1	0	0	0	0	250
1	0	1	1	1	1	0	0	1	0	0	0	0	79
0	0	1	1	1	0	1	0	1	0	0	0	0	200
0	0	2	2	2	0	1	0	1	0	0	0	0	300
0	0	2	2	2	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	190
0	0	1	3	3	0	1	0	1	0	0	0	0	299
0	0	1	1	1	0	1	0	1	0	0	0	0	48
0	0	2	2	2	0	1	0	1	0	0	0	0	300
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1	1	1	1	0	0	1	0	0	0	0	68
0	1	1	1	1	0	1	0	1	0	0	0	0	173
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	3	5	0	1	0	1	0	0	0	0	169
0	0	1	1	1	1	0	0	1	0	0	0	0	85
0	1	2	2	2	0	1	0	1	0	0	0	0	175
0	0	1	8	2	0	1	0	1	0	0	0	0	150
0	1	1	2	1	0	1	0	1	0	0	0	0	118
0	0	2	3	3	0	1	0	1	0	0	0	0	399
0	0	1	2	2	0	1	0	1	0	0	0	0	108
1	0	1	3	3	0	1	0	1	0	0	0	0	248
0	1	2	2	3	0	1	0	1	0	0	0	0	160
0	0	1	1	1	0	1	0	1	0	0	0	0	190
0	0	1	1	1	0	1	0	1	0	0	0	0	130
0	0	2	3	4	0	1	0	1	0	0	0	0	225
0	0	1	1	1	0	1	0	1	0	0	0	0	175
0	0	1	1	2	1	0	0	1	0	0	0	0	80
0	0	1	1	1	1	0	0	1	0	0	0	0	130
0	0	1.5	1	3	1	0	0	1	0	0	0	0	102
0	1	1	1	1	0	1	0	1	0	0	0	0	129
0	1	1	1	1	0	1	0	1	0	0	0	0	131
0	1	1	1	1	1	0	0	1	0	0	0	0	80
0	0	1	1	1	1	0	0	1	0	0	0	0	100
1	0	2	3	3	0	1	0	1	0	0	0	0	200
0	0	1	1	1	0	1	0	1	0	0	0	0	80
0	0	1	1	1	1	0	0	1	0	0	0	0	150
0	0	2	2	2	0	1	0	1	0	0	0	0	290
0	0	1	1	1	0	1	0	1	0	0	0	0	170
0	0	1	1	1	0	1	0	1	0	0	0	0	170
0	0	1	1	1	1	0	0	1	0	0	0	0	70
0	0	1	3	3	0	1	0	1	0	0	0	0	499
0	0	2	1	1	1	0	0	1	0	0	0	0	37
0	0	1	2	5	0	1	0	1	0	0	0	0	447
0	0	1	1	1	1	0	0	1	0	0	0	0	35
0	0	1	1	1	0	1	0	1	0	0	0	0	447
0	0	2	1	1	1	0	0	1	0	0	0	0	37
0	1	1	1	1	0	1	0	1	0	0	0	0	255
0	0	1	2	2	0	1	0	1	0	0	0	0	320
0	1	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	1	1	0	0	1	0	0	0	0	56
0	0	2	3	5	0	1	0	1	0	0	0	0	300
0	0	2	3	3	0	1	0	1	0	0	0	0	295
0	0	1	1	1	1	0	0	1	0	0	0	0	56
0	0	2	3	4	0	1	0	1	0	0	0	0	300
0	0	1	1	1	1	0	0	1	0	0	0	0	119
0	0	2	2	2	0	1	0	1	0	0	0	0	300
0	0	1	1	2	0	1	0	1	0	0	0	0	195
0	0	2	2	2	0	1	0	1	0	0	0	0	300
0	0	1	2	2	0	1	0	1	0	0	0	0	210
0	0	1	3	4	0	1	0	1	0	0	0	0	295
0	0	1	2	1	0	1	0	1	0	0	0	0	225
0	0	1	1	1	0	1	0	1	0	0	0	0	120
0	0	1	2	1	0	1	0	1	0	0	0	0	250
0	0	1	2	1	0	1	0	1	0	0	0	0	220
0	0	1	4	4	0	1	0	1	0	0	0	0	450
0	0	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	3	3	0	1	0	1	0	0	0	0	399
0	0	1	1	1	0	1	0	1	0	0	0	0	200
0	1	1	2	2	0	1	0	1	0	0	0	0	300
0	0	1	2	4	1	0	0	1	0	0	0	0	389
1	0	2	6	6	0	1	0	1	0	0	0	0	495
0	0	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	0	0	1	1	0	0	0	0	28
0	0	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	1	0	0	1	0	0	0	0	72
0	0	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1	1	1	0	1	0	1	0	0	0	0	160
0	1	1	1	1	1	0	0	1	0	0	0	0	85
0	0	1.5	1	1	1	0	0	1	0	0	0	0	73
0	1	1	1	2	0	1	0	1	0	0	0	0	88
0	0	1	1	2	1	0	0	1	0	0	0	0	150
0	0	1.5	1	1	1	0	0	1	0	0	0	0	125
0	0	1.5	1	4	0	0	1	1	0	0	0	0	30
0	0	1	1	1	0	1	0	1	0	0	0	0	75
0	0	1	2	2	0	1	0	1	0	0	0	0	302
0	0	2	2	2	0	1	0	1	0	0	0	0	400
0	0	1	1	1	0	1	0	1	0	0	0	0	180
0	0	1	1	1	0	1	0	1	0	0	0	0	189
0	0	1.5	3	3	0	1	0	1	0	0	0	0	189
0	0	1	1	2	1	0	0	1	0	0	0	0	145
0	0	2	3	4	0	1	0	1	0	0	0	0	350
1	0	1	1	1	0	1	0	1	0	0	0	0	300
0	0	1	1	1	0	0	1	1	0	0	0	0	60
0	0	1	1	2	0	1	0	1	0	0	0	0	177
0	0	1	1	1	0	1	0	1	0	0	0	0	230
0	0	1	1	1	0	1	0	1	0	0	0	0	177
0	0	1	1	2	0	1	0	1	0	0	0	0	160
0	0	1	1	2	0	1	0	1	0	0	0	0	184
0	0	1	1	2	0	1	0	1	0	0	0	0	194
0	1	1	2	2	0	1	0	1	0	0	0	0	400
0	0	1	1	2	0	1	0	1	0	0	0	0	200
0	0	1	1	1	0	1	0	1	0	0	0	0	202
0	0	1	1	1	0	1	0	1	0	0	0	0	275
0	0	1	1	1	0	1	0	1	0	0	0	0	277
0	0	1	1	2	0	1	0	1	0	0	0	0	162
0	0	1	1	2	0	1	0	1	0	0	0	0	217
0	0	2	1	1	0	1	0	1	0	0	0	0	180
0	0	1	2	2	0	1	0	1	0	0	0	0	149
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	2	3	3	0	1	0	1	0	0	0	0	295
0	0	2	3	3	0	1	0	1	0	0	0	0	295
0	0	4	6	6	0	1	0	1	0	0	0	0	495
0	0	1	2	6	0	1	0	1	0	0	0	0	129
0	0	1	3	3	0	1	0	1	0	0	0	0	400
0	0	1.5	1	2	1	0	0	1	0	0	0	0	181
0	0	1	3	3	0	1	0	1	0	0	0	0	428
0	0	1	2	1	0	1	0	1	0	0	0	0	123
0	0	1.5	1	1	0	0	1	1	0	0	0	0	20
0	0	1	1	1	0	1	0	1	0	0	0	0	89
0	1	1	1	1	1	0	0	1	0	0	0	0	42
0	0	1	1	1	1	0	0	1	0	0	0	0	80
0	1	1	1	1	1	0	0	1	0	0	0	0	150
1	0	1	1	1	0	1	0	1	0	0	0	0	111
1	0	1	1	1	1	0	0	1	0	0	0	0	90
1	0	1	2	1	0	1	0	1	0	0	0	0	109
0	0	1	1	2	0	1	0	1	0	0	0	0	68
0	0	1	1	1	1	0	0	1	0	0	0	0	38
0	1	1	1	1	1	0	0	0	1	0	0	0	69
1	0	1.5	2	3	0	1	0	1	0	0	0	0	360
0	0	1	1	2	0	1	0	1	0	0	0	0	145
0	0	1	1	1	0	1	0	1	0	0	0	0	120
0	0	1	2	1	1	0	0	1	0	0	0	0	250
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1	2	2	0	1	0	1	0	0	0	0	330
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	2	0	1	0	1	0	0	0	0	180
0	0	1	1	4	0	0	1	1	0	0	0	0	75
0	0	2	2	2	0	1	0	1	0	0	0	0	300
0	0	1	2	2	0	1	0	1	0	0	0	0	220
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1	2	3	0	1	0	1	0	0	0	0	155
0	0	1	1	2	0	1	0	1	0	0	0	0	180
0	0	1	2	2	0	1	0	1	0	0	0	0	400
0	0	2	1	1	1	0	0	1	0	0	0	0	60
0	0	1	1	2	1	0	0	1	0	0	0	0	135
0	0	1	1	4	0	0	1	1	0	0	0	0	79
0	0	1	2	2	0	1	0	1	0	0	0	0	100
0	0	1	1	4	0	0	1	1	0	0	0	0	77
0	0	1	1	1	0	1	0	1	0	0	0	0	59
0	0	1	1	4	0	0	1	1	0	0	0	0	77
0	0	1	1	2	0	1	0	1	0	0	0	0	137
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1	1	1	0	0	1	1	0	0	0	0	69
0	0	1	1	1	1	0	0	1	0	0	0	0	120
0	0	1	1	1	1	0	0	1	0	0	0	0	69
0	0	1	1	1	1	0	0	1	0	0	0	0	120
0	1	1	1	1	1	0	0	1	0	0	0	0	180
0	0	2	1	1	1	0	0	1	0	0	0	0	60
0	0	2	4	7	1	0	0	1	0	0	0	0	200
0	1	1	1	1	1	0	0	1	0	0	0	0	50
0	1	1	1	2	0	1	0	1	0	0	0	0	136
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	1	1	0	0	1	0	0	0	0	125
0	1	1	3	6	0	1	0	1	0	0	0	0	295
0	0	2	3	3	0	1	0	1	0	0	0	0	385
0	0	2	2	4	0	1	0	1	0	0	0	0	479
0	0	1	1	1	0	0	1	1	0	0	0	0	99
0	0	1	1	2	1	0	0	1	0	0	0	0	45
0	0	1	1	2	0	1	0	1	0	0	0	0	235
0	0	1	1	1	0	1	0	1	0	0	0	0	198
0	0	1	2	2	0	1	0	1	0	0	0	0	275
0	0	1	1	1	0	1	0	1	0	0	0	0	134
0	0	1	1	2	0	1	0	1	0	0	0	0	199
0	0	1	2	2	1	0	0	1	0	0	0	0	59
0	0	1	1	1	0	1	0	1	0	0	0	0	198
0	1	1	1	1	0	1	0	1	0	0	0	0	11
0	0	1.5	1	2	0	1	0	1	0	0	0	0	80
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	3	3	0	1	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	140
0	0	1	2	1	0	1	0	1	0	0	0	0	181
0	0	2	4	4	0	1	0	1	0	0	0	0	395
1	0	1	1	1	1	0	0	1	0	0	0	0	45
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	0	2	1	1	1	0	0	1	0	0	0	0	57
0	1	1	1	1	1	0	0	1	0	0	0	0	65
0	0	2	1	2	0	0	1	1	0	0	0	0	400
0	1	2	4	6	0	1	0	1	0	0	0	0	325
0	0	1	1	1	0	1	0	1	0	0	0	0	99
1	0	2	1	2	1	0	0	1	0	0	0	0	90
1	0	2	1	1	1	0	0	1	0	0	0	0	70
1	0	2	1	1	1	0	0	1	0	0	0	0	60
1	0	1	1	1	0	1	0	1	0	0	0	0	100
0	0	1	1	1	0	1	0	1	0	0	0	0	89
0	0	1	1	1	0	1	0	1	0	0	0	0	255
0	0	2	4	5	0	1	0	1	0	0	0	0	350
0	1	1	1	1	0	1	0	1	0	0	0	0	88
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	3	1	0	0	1	0	0	0	0	160
0	1	1	1	3	0	1	0	1	0	0	0	0	250
0	0	1	2	2	0	1	0	1	0	0	0	0	190
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	2	3	0	1	0	1	0	0	0	0	150
0	0	1	1	2	0	1	0	1	0	0	0	0	160
1	0	1	1	1	1	0	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	2	4	0	1	0	1	0	0	0	0	169
0	0	2	4	5	1	0	0	1	0	0	0	0	395
0	1	1.5	1	1	1	0	0	1	0	0	0	0	80
0	0	1.5	3	3	0	1	0	1	0	0	0	0	300
0	0	1	2	2	0	1	0	1	0	0	0	0	285
0	0	2	1	1	0	0	1	1	0	0	0	0	30
0	0	1	1	1	0	0	1	1	0	0	0	0	22
0	0	1	2	3	0	1	0	1	0	0	0	0	390
0	0	1	2	2	0	1	0	1	0	0	0	0	500
0	0	1	2	2	0	1	0	1	0	0	0	0	500
0	0	1	1	2	1	0	0	1	0	0	0	0	500
0	1	1	1	2	0	1	0	1	0	0	0	0	97
0	0	1	1	1	0	1	0	1	0	0	0	0	150
0	0	1	1	1	0	1	0	1	0	0	0	0	125
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	2	3	0	1	0	1	0	0	0	0	294
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	1	1	2	2	0	1	0	1	0	0	0	0	295
0	0	1	2	2	1	0	0	1	0	0	0	0	100
1	0	1	3	3	0	1	0	1	0	0	0	0	180
0	0	1	1	1	0	1	0	1	0	0	0	0	110
0	1	1	1	1	0	1	0	1	0	0	0	0	250
0	0	2.5	1	1	1	0	0	1	0	0	0	0	70
0	0	1	1	1	0	1	0	1	0	0	0	0	125
0	0	1	3	3	0	1	0	1	0	0	0	0	90
0	0	1	1	1	0	1	0	1	0	0	0	0	210
0	0	1.5	1	1	1	0	0	1	0	0	0	0	50
0	0	1	2	2	0	1	0	1	0	0	0	0	150
1	0	1	1	1	1	0	0	1	0	0	0	0	55
0	1	1	1	2	0	1	0	1	0	0	0	0	200
0	0	1	2	3	0	1	0	1	0	0	0	0	150
1	0	2	1	2	1	0	0	1	0	0	0	0	60
1	0	2	1	2	1	0	0	1	0	0	0	0	70
0	0	1	1	1	1	0	0	1	0	0	0	0	34
0	0	1	2	3	0	1	0	1	0	0	0	0	350
0	0	1	1	1	0	1	0	1	0	0	0	0	225
0	0	1	1	1	0	1	0	1	0	0	0	0	130
0	0	1	2	3	0	1	0	1	0	0	0	0	151
0	1	2	1	1	1	0	0	1	0	0	0	0	65
0	1	1.5	1	1	1	0	0	1	0	0	0	0	100
0	1	1	2	3	0	1	0	1	0	0	0	0	150
0	1	1	1	1	1	0	0	1	0	0	0	0	68
0	0	1.5	2	2	0	1	0	1	0	0	0	0	425
1	0	1.5	2	2	0	1	0	1	0	0	0	0	445
0	1	1	2	2	0	1	0	1	0	0	0	0	225
0	0	1	2	1	0	1	0	1	0	0	0	0	220
0	0	1	1	1	0	1	0	1	0	0	0	0	154
0	1	2	1	1	1	0	0	1	0	0	0	0	98
0	0	1	2	2	1	0	0	1	0	0	0	0	210
0	0	1	1	1	0	1	0	1	0	0	0	0	140
0	1	1	1	1	1	0	0	1	0	0	0	0	70
0	1	1	1	2	1	0	0	1	0	0	0	0	52
0	0	1	2	2	0	1	0	1	0	0	0	0	295
0	0	1	2	2	0	1	0	1	0	0	0	0	339
0	1	1	1	2	0	1	0	1	0	0	0	0	87
0	1	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1	1	1	0	1	0	1	0	0	0	0	160
0	0	1	2	4	0	1	0	1	0	0	0	0	250
0	1	1	1	1	0	1	0	1	0	0	0	0	135
0	1	1	2	2	0	1	0	1	0	0	0	0	300
0	0	1	1	1	0	1	0	1	0	0	0	0	94
1	0	1.5	2	2	0	1	0	1	0	0	0	0	390
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	3	3	0	1	0	1	0	0	0	0	450
0	1	1	2	3	0	1	0	1	0	0	0	0	289
1	0	1	1	1	0	1	0	1	0	0	0	0	300
0	0	1	1	1	0	1	0	1	0	0	0	0	400
0	0	1	1	1	0	0	1	1	0	0	0	0	30
0	0	1	1	2	1	0	0	1	0	0	0	0	49
0	0	1	1	1	0	1	0	1	0	0	0	0	210
0	1	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1	1	1	1	0	0	1	0	0	0	0	40
0	1	1	1	3	0	1	0	1	0	0	0	0	191
0	0	1	1	1	0	1	0	1	0	0	0	0	110
0	1	2	1	1	1	0	0	1	0	0	0	0	39
0	0	1	2	2	0	1	0	1	0	0	0	0	250
0	0	1	2	2	0	1	0	1	0	0	0	0	225
0	0	1	1	1	1	0	0	1	0	0	0	0	65
1	0	1	1	1	0	1	0	1	0	0	0	0	235
0	0	1	1	2	0	1	0	1	0	0	0	0	109
0	0	1	1	2	1	0	0	1	0	0	0	0	300
0	0	1	1	2	0	1	0	1	0	0	0	0	171
0	1	1	1	2	0	1	0	1	0	0	0	0	249
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	1	1	0	0	1	0	0	0	0	49
0	0	1	1	1	1	0	0	1	0	0	0	0	100
1	1	2	2	5	0	1	0	1	0	0	0	0	96
0	0	1.5	1	1	1	0	0	1	0	0	0	0	40
0	0	1	1	3	0	0	1	1	0	0	0	0	25
0	0	1	1	3	0	0	1	1	0	0	0	0	29
0	1	1	2	2	0	1	0	1	0	0	0	0	200
0	0	1	2	3	0	1	0	1	0	0	0	0	350
0	0	1	1	3	0	0	1	1	0	0	0	0	25
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1	2	2	0	1	0	1	0	0	0	0	350
0	0	1	1	1	0	1	0	1	0	0	0	0	179
1	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	2	2	0	1	0	1	0	0	0	0	160
0	1	1	1	2	0	1	0	1	0	0	0	0	150
0	0	1	1	1	0	1	0	1	0	0	0	0	99
0	0	1	1	1	1	0	0	1	0	0	0	0	80
0	0	1	1	1	1	0	0	1	0	0	0	0	110
0	0	1	1	2	1	0	0	1	0	0	0	0	399
0	0	1.5	2	2	0	1	0	1	0	0	0	0	425
0	0	1	2	2	0	1	0	1	0	0	0	0	250
0	0	1	1	2	1	0	0	1	0	0	0	0	399
0	0	1	1	2	1	0	0	1	0	0	0	0	399
0	0	2	1	2	1	0	0	1	0	0	0	0	399
0	1	2	2	2	0	1	0	1	0	0	0	0	500
0	0	1	1	1	0	1	0	1	0	0	0	0	179
0	0	1	2	4	0	1	0	1	0	0	0	0	299
0	0	2	3	5	0	1	0	1	0	0	0	0	420
0	1	1	2	2	0	1	0	1	0	0	0	0	109
