"neighbourhood","latitude","longitude","property_type","bathrooms","bedrooms","beds","host_is_superhost","parking","room_type_Entire home/apt","room_type_Private room","room_type_Shared room","Target"
10,40.68226,-73.92643,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
111,40.76121,-73.98813,1,1,1,1,0,0,1,0,0,">  $100"
101,40.83591,-73.94033,1,1,1,1,0,0,0,1,0,"$50  AND $100"
89,40.709,-73.8143099999999,21,1.5,1,2,1,0,0,1,0,"$50  AND $100"
80,40.80419,-73.96603,1,1,1,2,0,0,1,0,0,">  $100"
52,40.72612,-73.99494,12,1,1,1,0,0,1,0,0,">  $100"
101,40.7987599999999,-73.93802,1,1,1,2,0,0,0,1,0,"$50  AND $100"
58,40.65504,-73.96113,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.8121299999999,-73.9375199999999,1,1,1,2,0,1,1,0,0,"$50  AND $100"
76,40.73238,-73.99954,1,1,1,1,1,0,0,1,0,">  $100"
101,40.7489799999999,-73.97534,1,1,1,2,0,0,1,0,0,">  $100"
101,40.8242,-73.95106,1,2,3,3,0,0,1,0,0,">  $100"
101,40.8647,-73.92353,1,2,1,1,0,0,0,1,0,"< $30"
136,40.76813,-73.8454199999999,21,1,1,1,0,0,1,0,0,"$50  AND $100"
101,40.80134,-73.96897,1,1,1,1,0,0,1,0,0,">  $100"
89,40.65795,-73.76996,1,1,3,3,0,0,1,0,0,">  $100"
50,40.7984,-73.9426699999999,1,1,2,1,1,1,1,0,0,"$50  AND $100"
89,40.6597299999999,-73.77125,1,1,1,1,0,0,0,1,0,"$50  AND $100"
136,40.65953,-73.76923,1,1,1,1,0,0,0,1,0,"$50  AND $100"
22,40.6950099999999,-73.91125,1,1.5,1,1,0,0,0,0,1,">  $100"
89,40.6597,-73.76993,1,1,1,1,0,0,0,1,0,"$50  AND $100"
167,40.77883,-73.9505,1,1,2,3,0,1,1,0,0,">  $100"
181,40.7077,-73.9533199999999,1,1,1,1,0,0,0,1,0,"$50  AND $100"
167,40.78139,-73.95379,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
167,40.76965,-73.95326,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.83528,-73.94179,21,2,3,6,0,1,1,0,0,">  $100"
69,40.73572,-73.98736,1,1,1,1,0,0,0,1,0,">  $100"
18,40.70084,-73.93033,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.74757,-73.98564,1,1,1,1,0,0,1,0,0,">  $100"
18,40.7041,-73.91688,1,1,3,1,0,1,0,1,0,"$50  AND $100"
136,40.7406299999999,-73.87732,29,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.7215799999999,-73.9941,1,1,1,1,0,0,0,1,0,"$50  AND $100"
81,40.7548,-73.99818,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.67797,-73.99969,1,1,2,3,1,0,1,0,0,">  $100"
153,40.63285,-74.0778,21,1,1,3,0,1,1,0,0,">  $100"
18,40.68949,-73.90588,1,1,1,1,0,0,0,1,0,"$30  AND $50"
146,40.72824,-74.00259,1,1,1,2,0,0,1,0,0,">  $100"
101,40.73512,-73.98614,26,1,2,3,0,0,1,0,0,">  $100"
124,40.72033,-73.9952699999999,1,1,1,1,0,0,0,1,0,"$50  AND $100"
124,40.72013,-73.99524,1,1,1,1,0,0,0,1,0,"$50  AND $100"
140,40.70285,-73.90798,1,2,1,1,0,1,0,1,0,"$30  AND $50"
18,40.6849099999999,-73.91324,1,1,1,1,0,1,1,0,0,"$50  AND $100"
167,40.76226,-73.95808,1,1,1,1,0,1,1,0,0,">  $100"
152,40.63763,-74.08268,21,3,4,1,0,0,0,1,0,"$50  AND $100"
32,40.68995,-73.9675,1,1,1,4,0,0,1,0,0,">  $100"
28,40.71411,-73.99375,1,1,1,1,0,0,1,0,0,">  $100"
136,40.75756,-73.91931,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.85019,-73.93004,1,1,1,1,0,1,1,0,0,"$30  AND $50"
18,40.68994,-73.93425,1,1,2,2,0,0,1,0,0,">  $100"
27,40.75114,-73.99831,1,1,1,1,0,0,1,0,0,">  $100"
18,40.7042,-73.91693,1,1,1,1,1,0,0,1,0,"$30  AND $50"
101,40.7318,-73.97999,1,1,3,1,0,0,0,1,0,">  $100"
167,40.78187,-73.94699,1,1,1,2,0,0,0,1,0,">  $100"
136,40.7686799999999,-73.78871,3,2,1,1,0,1,0,1,0,"$30  AND $50"
101,40.81134,-73.94097,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.73297,-73.95466,1,1,3,3,0,0,1,0,0,">  $100"
101,40.7616,-73.99042,1,2,1,1,0,0,0,1,0,">  $100"
112,40.74921,-73.97395,1,1,1,2,0,0,1,0,0,">  $100"
89,40.67931,-73.80149,3,1,1,1,0,1,0,1,0,"$30  AND $50"
173,40.8524,-73.94214,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.72312,-73.93608,21,2,1,2,0,0,0,1,0,">  $100"
136,40.74147,-73.86753,1,1,1,2,0,1,0,0,1,"< $30"
18,40.67858,-73.98232,1,1,1,1,0,0,1,0,0,">  $100"
94,40.74763,-73.97524,1,1,1,2,0,0,1,0,0,">  $100"
18,40.6543799999999,-73.95624,1,1,1,1,0,0,1,0,0,"$50  AND $100"
111,40.74493,-73.9786,12,1,2,2,0,0,1,0,0,">  $100"
135,40.6791099999999,-73.9725,1,1,1,1,0,0,1,0,0,">  $100"
101,40.76746,-73.95861,1,1,1,1,0,0,1,0,0,">  $100"
51,40.66934,-73.89402,29,2,1,1,1,1,0,1,0,"$30  AND $50"
18,40.66974,-73.89569,29,2,1,1,1,1,0,1,0,"$30  AND $50"
18,40.6697,-73.8954,29,2,1,2,1,1,0,1,0,"$30  AND $50"
101,40.70728,-74.01073,1,2,2,3,0,0,1,0,0,">  $100"
10,40.68908,-73.9522,1,1,1,1,0,0,0,1,0,"$50  AND $100"
80,40.80556,-73.9549699999999,1,2,2,2,0,0,1,0,0,">  $100"
89,40.70225,-73.81546,26,1,1,1,0,1,1,0,0,">  $100"
18,40.69127,-73.93856,1,1,1,1,0,0,1,0,0,"$50  AND $100"
101,40.84389,-73.93688,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.76651,-73.9875199999999,1,1,2,3,0,0,1,0,0,">  $100"
111,40.76237,-73.99202,1,1,1,2,1,0,1,0,0,">  $100"
101,40.72712,-73.97763,1,1,2,1,0,0,0,1,0,">  $100"
18,40.69504,-73.9264,1,1,1,1,0,0,0,1,0,"$30  AND $50"
136,40.6999099999999,-73.89488,1,1,4,4,0,0,1,0,0,">  $100"
185,40.7468299999999,-73.90654,1,1,1,1,1,1,0,1,0,"$30  AND $50"
111,40.76086,-73.9892699999999,1,1,1,1,0,0,0,1,0,">  $100"
101,40.82455,-73.94585,1,1,1,1,0,1,0,1,0,"$30  AND $50"
50,40.79519,-73.94115,1,1,3,4,0,0,1,0,0,">  $100"
136,40.7164,-73.83501,1,1,1,2,0,0,1,0,0,">  $100"
1,40.72681,-73.97955,1,1,1,1,0,0,0,1,0,">  $100"
18,40.6682799999999,-73.9534099999999,1,1,1,1,0,0,0,1,0,"$50  AND $100"
136,40.76321,-73.93472,1,1,1,1,0,0,0,1,0,"$50  AND $100"
88,40.75245,-73.88586,1,1,1,1,0,0,0,1,0,"$50  AND $100"
111,40.74467,-73.97188,1,1,1,2,0,0,1,0,0,">  $100"
111,40.7606,-73.98408,1,1,2,3,0,0,1,0,0,">  $100"
168,40.80081,-73.96414,1,1,1,1,0,0,1,0,0,">  $100"
23,40.63355,-73.9046599999999,1,1,2,3,0,0,1,0,0,">  $100"
145,40.58594,-73.93182,1,1.5,2,3,0,1,1,0,0,">  $100"
18,40.68122,-73.91018,1,1,1,1,0,0,0,1,0,"$30  AND $50"
80,40.80714,-73.96515,1,1,1,2,0,0,1,0,0,">  $100"
27,40.74921,-73.99273,20,1,1,2,0,1,0,1,0,"$50  AND $100"
27,40.7485099999999,-73.9906199999999,20,1,1,2,0,1,0,1,0,"$50  AND $100"
101,40.75803,-73.9888699999999,20,1,1,1,0,1,0,1,0,"$50  AND $100"
101,40.75792,-73.9889999999999,20,1,1,2,0,1,0,1,0,">  $100"
111,40.75925,-73.98767,20,1,1,1,0,1,0,1,0,"$50  AND $100"
168,40.78111,-73.97923,20,1,1,1,0,0,0,1,0,">  $100"
168,40.7813,-73.97922,20,1,1,2,0,0,0,1,0,">  $100"
111,40.75861,-73.98683,20,1,1,2,0,1,0,1,0,">  $100"
101,40.7602599999999,-73.98747,20,1,1,1,0,1,0,1,0,">  $100"
148,40.59809,-74.0656,1,1.5,1,2,0,1,1,0,0,">  $100"
52,40.72412,-73.98891,1,1,1,1,0,1,0,1,0,"$50  AND $100"
100,40.7192299999999,-73.99336,1,2,1,1,0,0,0,1,0,"$50  AND $100"
18,40.71965,-73.94234,1,1,1,1,0,0,0,1,0,"$30  AND $50"
168,40.79553,-73.97388,1,2,2,2,0,0,1,0,0,">  $100"
18,40.73142,-73.96023,1,1,1,1,0,0,1,0,0,">  $100"
18,40.70284,-73.99083,1,2,2,2,0,0,1,0,0,">  $100"
139,40.70047,-73.8408599999999,21,1,2,2,0,0,1,0,0,">  $100"
101,40.82335,-73.9490199999999,1,1,1,1,0,0,0,1,0,">  $100"
18,40.71797,-73.95738,1,1,1,1,0,0,1,0,0,">  $100"
18,40.6867,-73.93835,1,1.5,3,2,0,0,1,0,0,">  $100"
158,40.599,-73.79603,21,1,1,1,1,1,0,1,0,"$30  AND $50"
80,40.80252,-73.9547,1,2,1,1,1,0,0,1,0,"$50  AND $100"
28,40.71432,-73.99866,1,1,2,3,0,0,1,0,0,">  $100"
101,40.71867,-73.99082,1,1,1,1,0,0,1,0,0,">  $100"
18,40.7027,-73.93571,21,1,3,1,0,1,0,1,0,"$50  AND $100"
167,40.77313,-73.94824,1,1,1,1,0,1,1,0,0,">  $100"
101,40.72789,-73.98557,1,1,1,1,0,0,0,1,0,"$50  AND $100"
3,40.76604,-73.93108,1,1,1,1,0,1,1,0,0,">  $100"
168,40.7910599999999,-73.96785,1,1,1,2,0,1,1,0,0,">  $100"
18,40.64659,-73.93058,21,1,1,1,1,1,0,1,0,">  $100"
101,40.7427799999999,-73.99765,1,1,1,1,0,0,0,1,0,"$50  AND $100"
42,40.66863,-73.92169,29,3,1,1,1,1,0,1,0,"$30  AND $50"
80,40.82391,-73.9471,1,1.5,1,1,0,1,0,1,0,"$30  AND $50"
136,40.69034,-73.74895,21,1,1,1,0,1,0,1,0,"$50  AND $100"
101,40.73948,-73.99555,1,1,1,1,0,0,0,1,0,">  $100"
173,40.8358799999999,-73.94095,1,1,2,4,0,0,1,0,0,">  $100"
3,40.7561,-73.92578,1,1,1,1,0,0,1,0,0,">  $100"
155,40.74874,-73.91315,29,1,1,1,1,1,0,1,0,"$30  AND $50"
136,40.72504,-73.88976,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.68376,-73.93336,1,1,2,1,0,1,1,0,0,"$50  AND $100"
173,40.84332,-73.93829,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.72412,-73.98283,1,2,1,2,0,0,1,0,0,">  $100"
101,40.76341,-73.99306,1,1,1,1,0,0,1,0,0,">  $100"
145,40.59642,-73.95878,1,1,1,1,0,0,0,1,0,"$50  AND $100"
167,40.78365,-73.94723,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.6941,-73.93947,1,1,1,1,0,0,0,1,0,"$50  AND $100"
31,40.84355,-73.91103,1,1,1,1,0,0,0,1,0,"$50  AND $100"
131,40.83647,-73.83491,29,1,1,1,0,1,0,1,0,"$50  AND $100"
101,40.73283,-74.00734,1,2,1,1,0,0,1,0,0,">  $100"
101,40.82908,-73.94096,1,1,1,1,0,1,0,1,0,"$50  AND $100"
101,40.74596,-73.99234,1,1,1,3,0,0,1,0,0,">  $100"
101,40.72981,-73.98638,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.69583,-73.93051,12,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.67915,-73.89986,1,1,2,4,0,1,1,0,0,">  $100"
157,40.89604,-73.8587699999999,21,1.5,1,1,1,1,0,1,0,"$30  AND $50"
81,40.76649,-73.98727,1,2,3,4,0,1,1,0,0,">  $100"
5,40.70966,-74.01644,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.73885,-73.98786,1,1,1,1,0,0,0,1,0,"$50  AND $100"
111,40.75378,-73.9955,1,2,1,1,0,0,0,1,0,"$50  AND $100"
181,40.70754,-73.94151,1,1.5,1,1,1,0,0,1,0,"$30  AND $50"
181,40.7103599999999,-73.94053,1,1,1,1,1,1,0,1,0,"$50  AND $100"
18,40.69258,-73.97285,12,1.5,1,1,0,0,0,1,0,">  $100"
18,40.68989,-73.94469,1,1,2,2,0,1,1,0,0,"$50  AND $100"
136,40.76292,-73.87906,1,1,1,2,0,1,0,1,0,"$50  AND $100"
81,40.76414,-73.98652,1,1,1,1,0,0,1,0,0,">  $100"
160,40.76035,-73.9858699999999,20,1,1,2,0,1,0,1,0,">  $100"
18,40.68391,-73.91721,1,1,1,1,0,0,0,1,0,">  $100"
42,40.67248,-73.92962,1,2,1,1,1,1,0,1,0,"$50  AND $100"
173,40.84751,-73.93864,1,1,1,2,0,0,0,1,0,"$30  AND $50"
136,40.76235,-73.92138,1,1,1,1,1,0,1,0,0,">  $100"
18,40.68637,-73.97431,1,1,1,1,0,1,0,0,1,"< $30"
81,40.75658,-73.99734,1,1,1,1,0,0,1,0,0,">  $100"
18,40.69148,-73.94994,29,2.5,2,2,0,1,1,0,0,">  $100"
168,40.8022,-73.9666,1,1,2,2,0,0,1,0,0,">  $100"
89,40.6881599999999,-73.78974,21,1.5,4,4,0,1,1,0,0,">  $100"
100,40.71614,-73.99047,23,1,1,1,1,1,1,0,0,">  $100"
111,40.74896,-73.97521,1,1.5,1,2,0,0,1,0,0,">  $100"
111,40.76575,-73.98938,1,1,1,1,0,1,0,1,0,">  $100"
10,40.69271,-73.93799,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.72124,-73.95984,23,2,1,1,1,1,1,0,0,">  $100"
18,40.62688,-73.99795,1,1,1,1,0,0,0,0,1,"$30  AND $50"
80,40.82757,-73.94915,1,1,1,2,0,1,0,1,0,"$50  AND $100"
111,40.75731,-73.98326,1,1,1,2,0,0,1,0,0,">  $100"
18,40.72055,-73.95825,12,1,2,3,0,0,1,0,0,">  $100"
136,40.71324,-73.73318,1,1,1,1,0,1,0,1,0,"$50  AND $100"
136,40.75196,-73.86893,1,2,5,6,0,1,1,0,0,">  $100"
6,40.63189,-74.02322,1,1,2,3,0,1,1,0,0,">  $100"
101,40.76219,-73.98564,1,1,1,2,0,1,1,0,0,">  $100"
136,40.75093,-73.87507,21,2,1,1,0,1,0,1,0,"$30  AND $50"
22,40.69929,-73.93602,21,1,1,1,1,0,0,1,0,"$50  AND $100"
101,40.8279099999999,-73.94752,1,1,1,1,0,1,0,1,0,"$50  AND $100"
25,40.8266099999999,-73.8571,1,1,1,2,0,1,1,0,0,"$50  AND $100"
168,40.78812,-73.97091,1,1,1,1,0,0,0,1,0,">  $100"
136,40.77205,-73.91759,1,1,1,1,0,0,0,1,0,"$50  AND $100"
73,40.58527,-73.96871,1,1,1,1,0,0,0,0,1,"< $30"
157,40.81731,-73.89052,1,1,1,1,1,0,0,1,0,"$30  AND $50"
136,40.74642,-73.88044,1,1,1,1,0,1,0,1,0,">  $100"
101,40.80598,-73.94792,1,1,2,1,0,0,1,0,0,">  $100"
136,40.77726,-73.90689,1,1,1,1,0,1,0,1,0,">  $100"
158,40.58532,-73.81687,1,1,1,1,0,0,1,0,0,"$50  AND $100"
167,40.7776,-73.94634,1,1,1,1,0,1,1,0,0,">  $100"
18,40.6758,-73.9414599999999,17,1,1,1,0,1,1,0,0,"$50  AND $100"
58,40.63213,-73.94559,1,1.5,1,1,0,1,0,1,0,">  $100"
49,40.64779,-73.93163,21,1,2,2,0,1,0,1,0,"$50  AND $100"
146,40.72542,-74.00156,1,1.5,2,2,0,0,0,1,0,">  $100"
10,40.69657,-73.94578,1,0.5,1,1,0,0,0,1,0,"$50  AND $100"
18,40.67883,-73.94438,1,1,1,1,0,1,0,0,1,"$30  AND $50"
101,40.82943,-73.9469,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.76694,-73.98773,1,1,2,2,0,0,1,0,0,">  $100"
124,40.72042,-73.99622,1,1,1,1,0,0,0,1,0,"$50  AND $100"
85,40.72697,-74.00409,1,1,1,1,0,0,1,0,0,">  $100"
136,40.74529,-73.95753,1,1,1,1,0,0,0,1,0,">  $100"
18,40.73282,-73.95208,1,1,1,1,0,1,1,0,0,">  $100"
168,40.801,-73.96696,1,2,1,1,0,1,0,1,0,"$50  AND $100"
136,40.75977,-73.81289,21,1.5,1,1,0,1,0,1,0,"$50  AND $100"
136,40.76247,-73.86092,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.7194,-73.95899,1,1,2,2,0,0,0,1,0,"$50  AND $100"
52,40.7284299999999,-73.98581,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.6847,-73.9435,1,1,1,2,0,0,1,0,0,">  $100"
57,40.70754,-74.00683,1,1,2,4,0,1,1,0,0,">  $100"
101,40.76448,-73.98895,1,1,1,4,1,0,0,0,1,"$50  AND $100"
101,40.76441,-73.98838,1,1,1,2,1,0,0,0,1,"$50  AND $100"
181,40.71864,-73.9610699999999,1,2,2,2,0,0,1,0,0,">  $100"
101,40.79342,-73.93889,1,1,1,1,0,1,0,1,0,"$50  AND $100"
80,40.82039,-73.94402,1,1,1,1,0,0,0,1,0,"$30  AND $50"
42,40.67387,-73.9424,17,1,1,1,0,1,1,0,0,"$50  AND $100"
168,40.79288,-73.9723,1,1,1,2,0,1,0,1,0,"$50  AND $100"
136,40.77078,-73.82615,21,1.5,2,2,0,0,0,1,0,"$50  AND $100"
80,40.79943,-73.95376,1,1,2,2,0,0,1,0,0,">  $100"
58,40.64299,-73.95954,1,1,1,1,1,0,0,1,0,"$30  AND $50"
18,40.70002,-73.94054,21,2,1,3,0,0,0,0,1,"$30  AND $50"
27,40.74216,-73.99962,1,2,1,1,0,1,0,1,0,"$50  AND $100"
181,40.71719,-73.94795,1,1,1,2,0,0,1,0,0,">  $100"
101,40.8257599999999,-73.94861,1,1,1,2,0,1,0,1,0,"$50  AND $100"
101,40.7462,-73.97296,1,1,1,2,0,1,1,0,0,">  $100"
18,40.6896599999999,-73.95353,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
101,40.74392,-73.9807199999999,1,1.5,1,6,0,1,0,0,1,"$30  AND $50"
52,40.72849,-73.98576,1,1,1,1,0,0,0,1,0,"$50  AND $100"
111,40.74758,-73.98276,1,1,2,2,0,0,1,0,0,">  $100"
3,40.77134,-73.91328,1,1,1,1,0,1,0,1,0,"$50  AND $100"
101,40.76329,-73.96119,1,1,1,1,0,0,0,1,0,">  $100"
176,40.73242,-74.00404,1,3,3,3,0,0,1,0,0,">  $100"
89,40.68093,-73.79713,21,1,1,1,0,1,0,1,0,"$30  AND $50"
168,40.80319,-73.96676,1,2,1,1,0,1,0,1,0,"$50  AND $100"
163,40.8477,-73.90988,1,1,1,1,0,0,0,1,0,"< $30"
18,40.65345,-73.95476,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.75024,-74.00213,1,1,1,1,0,0,1,0,0,">  $100"
100,40.71852,-73.99067,1,1,1,1,0,0,0,1,0,">  $100"
18,40.6930599999999,-73.96132,1,1.5,1,1,0,1,0,1,0,"$30  AND $50"
80,40.82808,-73.94563,1,1,1,1,0,0,1,0,0,">  $100"
18,40.71198,-73.94191,1,1,3,3,1,1,1,0,0,">  $100"
101,40.7739,-73.94937,1,2,2,2,0,1,1,0,0,">  $100"
24,40.67716,-74.00074,1,1,1,1,0,0,1,0,0,">  $100"
168,40.8007099999999,-73.96616,1,2,1,1,0,1,0,1,0,"$50  AND $100"
18,40.67962,-74.01294,12,1,2,1,1,0,1,0,0,">  $100"
111,40.76582,-73.97958,12,1.5,1,1,0,0,1,0,0,">  $100"
57,40.70522,-74.00925,1,1,1,1,0,0,0,1,0,">  $100"
18,40.72769,-73.94309,23,1,1,1,0,1,0,1,0,"$50  AND $100"
18,40.69174,-73.93649,1,2.5,3,3,0,1,1,0,0,">  $100"
128,40.66829,-73.98871,1,1,1,1,0,1,0,1,0,"$50  AND $100"
87,40.86507,-73.92348,1,2,1,1,0,0,0,1,0,"$30  AND $50"
16,40.5775299999999,-73.9590099999999,1,1.5,1,3,0,1,0,1,0,"$50  AND $100"
42,40.66697,-73.93508,1,1,2,2,0,0,1,0,0,"$50  AND $100"
56,40.7371599999999,-73.87957,1,1,1,1,0,0,1,0,0,">  $100"
101,40.71989,-74.00668,1,1,1,1,0,0,1,0,0,">  $100"
168,40.80044,-73.96176,1,2,4,4,0,1,1,0,0,">  $100"
101,40.71171,-73.99077,1,1,2,2,0,0,1,0,0,">  $100"
181,40.70905,-73.95315,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.71492,-73.94332,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.6802,-73.93436,1,1,1,1,1,0,0,1,0,"$50  AND $100"
112,40.75475,-73.97243,5,1,1,2,1,1,0,1,0,">  $100"
181,40.7039599999999,-73.9344199999999,23,1,1,1,0,1,1,0,0,">  $100"
172,40.90484,-73.84489,1,1,1,1,0,0,0,1,0,">  $100"
101,40.8088,-73.94527,1,1.5,1,1,0,1,0,1,0,"$50  AND $100"
101,40.81072,-73.94235,1,1.5,1,1,0,1,0,1,0,"$50  AND $100"
101,40.77195,-73.9537,1,1,1,3,0,1,1,0,0,">  $100"
181,40.71389,-73.93859,1,1,1,1,0,1,0,1,0,"$50  AND $100"
157,40.84672,-73.90411,21,2,1,1,0,0,0,1,0,"$50  AND $100"
136,40.76553,-73.91353,1,1,1,1,0,0,0,1,0,"$50  AND $100"
167,40.77039,-73.95812,1,1,1,2,0,0,1,0,0,">  $100"
18,40.69927,-73.9107,21,1,1,1,0,0,0,1,0,"$30  AND $50"
136,40.70125,-73.91051,21,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.68196,-73.92416,29,1,1,1,0,1,0,1,0,"$30  AND $50"
101,40.79415,-73.94156,1,1,1,1,0,0,0,1,0,"$50  AND $100"
136,40.74512,-73.91758,1,1,1,2,0,1,1,0,0,"$50  AND $100"
111,40.76425,-73.9809,0,1,1,2,0,1,1,0,0,">  $100"
136,40.69894,-73.90064,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.67876,-73.91096,1,1,1,1,0,1,0,1,0,"$30  AND $50"
101,40.73592,-73.99601,1,1,1,1,0,0,1,0,0,">  $100"
18,40.69316,-73.96773,21,1.5,1,1,0,0,0,1,0,"$50  AND $100"
101,40.72958,-73.98569,1,1,1,1,0,0,1,0,0,">  $100"
61,40.7603,-73.81428,21,1,1,1,0,1,0,1,0,"$50  AND $100"
101,40.76258,-73.96809,1,1,1,2,1,0,0,1,0,">  $100"
18,40.68716,-73.94241,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
156,40.64997,-74.00626,1,1,2,3,0,1,1,0,0,">  $100"
18,40.67635,-74.01133,1,1,1,1,0,0,1,0,0,"$50  AND $100"
101,40.78423,-73.9478599999999,1,1,1,1,1,0,1,0,0,"$50  AND $100"
22,40.68929,-73.9216,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.67969,-73.90923,1,1,1,1,0,1,0,1,0,"$50  AND $100"
77,40.664,-73.99233,17,1,1,1,0,0,1,0,0,">  $100"
101,40.76019,-73.99524,5,1,1,1,0,1,0,1,0,">  $100"
111,40.75796,-73.99625,5,1,1,1,0,1,0,1,0,">  $100"
18,40.70865,-73.94507,1,1,1,1,1,1,1,0,0,">  $100"
75,40.7359,-73.95909,23,1,1,1,0,0,1,0,0,">  $100"
136,40.75464,-73.94107,1,1,2,3,0,0,1,0,0,">  $100"
101,40.74225,-73.97943,1,2,1,6,0,1,0,0,1,"$30  AND $50"
101,40.72345,-73.9815199999999,1,1,2,2,0,1,1,0,0,">  $100"
10,40.68579,-73.9358,29,3.5,3,4,0,1,1,0,0,">  $100"
76,40.72779,-73.99882,1,1,1,1,0,1,1,0,0,">  $100"
101,40.74825,-73.99542,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.79668,-73.93434,1,1,1,2,0,1,0,1,0,">  $100"
61,40.76695,-73.81638,21,1,2,4,0,1,1,0,0,">  $100"
27,40.743,-74.0013599999999,1,1,1,1,0,0,1,0,0,">  $100"
18,40.7003099999999,-73.94077,21,2,1,4,0,0,0,0,1,"$30  AND $50"
61,40.76734,-73.81789,21,1,1,1,0,1,0,1,0,"$50  AND $100"
181,40.71158,-73.9669699999999,23,1,2,1,0,0,1,0,0,">  $100"
81,40.7658099999999,-73.98745,1,1,1,1,0,0,1,0,0,">  $100"
18,40.58692,-73.94235,21,1.5,1,5,0,0,0,1,0,"$50  AND $100"
18,40.68887,-73.97021,1,1,1,1,0,0,0,1,0,"$50  AND $100"
51,40.66706,-73.8678099999999,1,1,1,2,0,1,1,0,0,"$50  AND $100"
22,40.70115,-73.9393099999999,21,2,1,4,0,0,0,0,1,"$30  AND $50"
18,40.71178,-73.9425699999999,12,1,1,1,0,0,1,0,0,">  $100"
140,40.70302,-73.9063,1,2,1,1,0,1,0,1,0,"$30  AND $50"
22,40.70632,-73.9187599999999,1,1,2,7,0,0,1,0,0,">  $100"
136,40.75967,-73.9160199999999,1,1,1,1,1,1,1,0,0,">  $100"
101,40.76303,-73.99225,1,1,1,1,1,0,1,0,0,">  $100"
136,40.7384,-73.8305199999999,21,2.5,3,6,0,1,1,0,0,">  $100"
18,40.6348099999999,-73.9592699999999,21,1,1,1,0,0,0,1,0,"$50  AND $100"
111,40.76616,-73.98611,1,1,1,1,0,1,0,1,0,"$50  AND $100"
22,40.68989,-73.9044699999999,1,1.5,1,1,0,0,0,1,0,"$30  AND $50"
168,40.80273,-73.96386,1,2,2,2,0,0,1,0,0,">  $100"
140,40.69945,-73.90771,1,1,1,1,1,0,0,1,0,"$50  AND $100"
136,40.68324,-73.79169,21,2,1,2,0,1,0,1,0,"$30  AND $50"
154,40.57857,-74.0915199999999,21,1,1,1,0,1,0,1,0,"$50  AND $100"
18,40.70426,-73.94542,1,2,1,1,0,0,0,1,0,"$50  AND $100"
168,40.79595,-73.97485,1,2,2,3,0,1,1,0,0,">  $100"
128,40.67946,-73.97497,1,1,2,2,0,0,1,0,0,">  $100"
67,40.70467,-73.86108,1,1,2,2,0,0,1,0,0,">  $100"
132,40.8027,-73.91563,1,1,2,3,0,0,1,0,0,">  $100"
10,40.6918,-73.93028,29,1,1,1,1,1,0,1,0,"$50  AND $100"
163,40.84581,-73.8889,1,1,1,1,0,0,0,0,1,"< $30"
18,40.68355,-73.90701,1,1,1,1,0,0,0,1,0,">  $100"
181,40.72069,-73.95829,1,1,2,4,0,0,1,0,0,">  $100"
101,40.76632,-73.98597,1,1,1,3,0,0,0,0,1,"$50  AND $100"
101,40.73587,-74.0043,1,2,1,1,0,0,0,1,0,"$50  AND $100"
181,40.71322,-73.94655,1,1,1,1,0,0,0,1,0,"$50  AND $100"
10,40.68599,-73.93005,1,1,1,1,0,0,1,0,0,"$50  AND $100"
80,40.80653,-73.9494199999999,1,1,1,2,0,1,1,0,0,">  $100"
136,40.69459,-73.85081,21,1,3,3,0,1,1,0,0,">  $100"
100,40.71922,-73.98514,1,1,1,1,0,0,0,1,0,">  $100"
101,40.71239,-73.99461,12,1,1,1,1,0,0,1,0,">  $100"
18,40.69108,-73.94535,1,1,1,1,0,1,0,1,0,">  $100"
